Source,Target,Type,Id,Label,Weight
ASV483,ASV288,Undirected,75349,,-0.661842
ASV483,ASV335,Undirected,75353,,-0.653322
ASV483,ASV35,Undirected,75354,,-0.632032
ASV483,ASV36,Undirected,75355,,0.692432
ASV483,ASV363,Undirected,75356,,0.687518
ASV483,ASV37,Undirected,75357,,0.622024
ASV483,ASV374,Undirected,75358,,0.690342
ASV483,ASV398,Undirected,75361,,-0.684182
ASV483,ASV4,Undirected,75362,,0.601173
ASV483,ASV4229,Undirected,75363,,-0.65276
ASV483,ASV440,Undirected,75364,,-0.688247
ASV483,ASV445,Undirected,75365,,0.672228
ASV483,ASV452,Undirected,75366,,0.655992
ASV483,ASV483,Undirected,75368,,1
ASV483,ASV5,Undirected,75369,,1.476085
ASV483,ASV51,Undirected,75370,,-1.488277
ASV483,ASV514,Undirected,75371,,1.468765
ASV483,ASV59,Undirected,75372,,1.577158
ASV483,ASV611,Undirected,75373,,-1.45143
ASV483,ASV623,Undirected,75374,,-1.532703
ASV483,ASV637,Undirected,75375,,1.426926
ASV483,ASV681,Undirected,75376,,1.571262
ASV483,ASV724,Undirected,75377,,1.44338
ASV483,ASV733,Undirected,75378,,1.55442
ASV483,ASV810,Undirected,75379,,1.441735
ASV483,ASV83,Undirected,75380,,-1.452316
ASV483,ASV856,Undirected,75381,,-1.569965
ASV483,ASV9,Undirected,75382,,1.427654
ASV485,ASV153,Undirected,75384,,0.601927
ASV485,ASV206,Undirected,75385,,0.646279
ASV485,ASV226,Undirected,75386,,0.623381
ASV485,ASV3347,Undirected,75388,,-0.632306
ASV485,ASV412,Undirected,75389,,-0.657874
ASV485,ASV4759,Undirected,75390,,0.666939
ASV485,ASV485,Undirected,75391,,1
ASV485,ASV55,Undirected,75392,,1.503499
ASV486,ASV1093,Undirected,75393,,-0.601997
ASV486,ASV131,Undirected,75395,,-0.63528
ASV486,ASV14,Undirected,75396,,-0.669131
ASV486,ASV1466,Undirected,75397,,-0.620026
ASV486,ASV1546,Undirected,75398,,-0.65357
ASV486,ASV160,Undirected,75399,,-0.607131
ASV486,ASV170,Undirected,75400,,0.65937
ASV486,ASV174,Undirected,75401,,0.664558
ASV486,ASV1781,Undirected,75402,,-0.612689
ASV486,ASV179,Undirected,75403,,-0.694051
ASV486,ASV1793,Undirected,75404,,-0.619301
ASV486,ASV18,Undirected,75405,,-0.650371
ASV486,ASV182,Undirected,75406,,0.663538
ASV486,ASV190,Undirected,75407,,0.687418
ASV486,ASV191,Undirected,75408,,0.705359
ASV486,ASV201,Undirected,75409,,-0.607015
ASV486,ASV22,Undirected,75410,,0.630605
ASV486,ASV220,Undirected,75411,,0.608592
ASV486,ASV231,Undirected,75413,,-0.615251
ASV486,ASV244,Undirected,75414,,0.701849
ASV486,ASV2511,Undirected,75415,,-0.652428
ASV486,ASV263,Undirected,75416,,0.691569
ASV486,ASV270,Undirected,75417,,-0.605559
ASV486,ASV271,Undirected,75418,,-0.628673
ASV486,ASV28,Undirected,75419,,-0.627243
ASV486,ASV320,Undirected,75420,,0.60721
ASV486,ASV3327,Undirected,75421,,0.657174
ASV486,ASV34,Undirected,75422,,0.705453
ASV486,ASV35,Undirected,75423,,-0.680948
ASV486,ASV370,Undirected,75424,,-0.673313
ASV486,ASV39,Undirected,75426,,-0.667215
ASV486,ASV398,Undirected,75427,,-0.674172
ASV486,ASV407,Undirected,75428,,-0.67835
ASV486,ASV4085,Undirected,75429,,-0.613039
ASV486,ASV486,Undirected,75431,,1
ASV486,ASV528,Undirected,75432,,-1.430084
ASV486,ASV886,Undirected,75433,,-1.465622
ASV488,ASV1015,Undirected,75434,,-0.620595
ASV488,ASV1071,Undirected,75437,,0.607688
ASV488,ASV108,Undirected,75438,,-0.630874
ASV488,ASV110,Undirected,75439,,-0.603554
ASV488,ASV1120,Undirected,75440,,0.630094
ASV488,ASV113,Undirected,75441,,-0.605428
ASV488,ASV1141,Undirected,75442,,-0.671039
ASV488,ASV1162,Undirected,75443,,0.671392
ASV488,ASV117,Undirected,75444,,-0.622532
ASV488,ASV1210,Undirected,75445,,-0.661405
ASV488,ASV125,Undirected,75447,,0.647408
ASV488,ASV133,Undirected,75451,,0.609292
ASV488,ASV1468,Undirected,75454,,0.628839
ASV488,ASV1492,Undirected,75455,,0.605848
ASV488,ASV154,Undirected,75456,,0.648115
ASV488,ASV159,Undirected,75458,,0.641113
ASV488,ASV164,Undirected,75459,,0.633539
ASV488,ASV1691,Undirected,75460,,-0.655747
ASV488,ASV1738,Undirected,75461,,0.638089
ASV488,ASV2066,Undirected,75462,,0.662812
ASV488,ASV22,Undirected,75464,,-0.614895
ASV488,ASV225,Undirected,75465,,0.614074
ASV488,ASV229,Undirected,75466,,-0.628137
ASV488,ASV264,Undirected,75469,,0.638505
ASV488,ASV277,Undirected,75471,,0.613059
ASV488,ASV295,Undirected,75473,,0.627616
ASV488,ASV298,Undirected,75474,,0.638885
ASV488,ASV31,Undirected,75475,,-0.654518
ASV488,ASV310,Undirected,75476,,0.67815
ASV488,ASV327,Undirected,75477,,-0.618442
ASV488,ASV328,Undirected,75478,,0.651546
ASV488,ASV330,Undirected,75479,,-0.67987
ASV488,ASV36,Undirected,75481,,-0.640827
ASV488,ASV369,Undirected,75482,,0.68787
ASV488,ASV388,Undirected,75483,,0.640402
ASV488,ASV398,Undirected,75484,,0.688912
ASV488,ASV416,Undirected,75485,,0.669978
ASV488,ASV430,Undirected,75486,,0.659878
ASV488,ASV435,Undirected,75487,,0.634808
ASV488,ASV445,Undirected,75489,,-0.609387
ASV488,ASV468,Undirected,75491,,0.652015
ASV488,ASV478,Undirected,75492,,-0.619204
ASV488,ASV483,Undirected,75493,,-0.631347
ASV488,ASV488,Undirected,75494,,1
ASV488,ASV531,Undirected,75495,,1.478644
ASV488,ASV579,Undirected,75496,,1.576418
ASV488,ASV585,Undirected,75497,,1.427541
ASV488,ASV623,Undirected,75498,,1.530833
ASV488,ASV681,Undirected,75499,,-1.517758
ASV488,ASV707,Undirected,75500,,1.617158
ASV488,ASV719,Undirected,75501,,-1.418849
ASV488,ASV751,Undirected,75502,,-1.424217
ASV488,ASV781,Undirected,75503,,1.422126
ASV488,ASV783,Undirected,75504,,1.494759
ASV488,ASV983,Undirected,75505,,1.530586
ASV489,ASV1247,Undirected,75506,,0.639431
ASV489,ASV151,Undirected,75507,,-0.607451
ASV489,ASV190,Undirected,75508,,0.634954
ASV489,ASV324,Undirected,75509,,0.60263
ASV489,ASV3631,Undirected,75510,,-0.656249
ASV489,ASV4396,Undirected,75511,,-0.603228
ASV489,ASV489,Undirected,75512,,1
ASV49,ASV1042,Undirected,75514,,-0.67714
ASV49,ASV116,Undirected,75515,,0.628425
ASV49,ASV1213,Undirected,75516,,0.615053
ASV49,ASV134,Undirected,75517,,-0.639794
ASV49,ASV18,Undirected,75519,,0.70485
ASV49,ASV201,Undirected,75520,,0.600518
ASV49,ASV2291,Undirected,75521,,0.618658
ASV49,ASV280,Undirected,75523,,0.651523
ASV49,ASV316,Undirected,75527,,0.640828
ASV49,ASV358,Undirected,75528,,-0.619372
ASV49,ASV4501,Undirected,75532,,-0.632899
ASV49,ASV49,Undirected,75533,,1
ASV49,ASV539,Undirected,75534,,1.608348
ASV49,ASV63,Undirected,75535,,1.453984
ASV49,ASV75,Undirected,75536,,-1.473516
ASV49,ASV860,Undirected,75537,,1.583859
ASV490,ASV1070,Undirected,75538,,-0.65518
ASV490,ASV1221,Undirected,75539,,0.647644
ASV490,ASV1840,Undirected,75540,,0.64799
ASV490,ASV240,Undirected,75541,,0.611802
ASV490,ASV2570,Undirected,75542,,-0.67827
ASV490,ASV490,Undirected,75544,,1
ASV491,ASV1140,Undirected,75545,,0.652152
ASV491,ASV1243,Undirected,75546,,0.703643
ASV491,ASV1338,Undirected,75547,,0.601216
ASV491,ASV335,Undirected,75548,,0.63151
ASV491,ASV491,Undirected,75549,,1
ASV4966,ASV1698,Undirected,75552,,0.618278
ASV4966,ASV2185,Undirected,75554,,0.606874
ASV4966,ASV228,Undirected,75555,,0.632875
ASV4966,ASV233,Undirected,75556,,0.618845
ASV4966,ASV243,Undirected,75557,,0.674122
ASV4966,ASV277,Undirected,75558,,0.670777
ASV4966,ASV2817,Undirected,75559,,0.675357
ASV4966,ASV33,Undirected,75560,,-0.668321
ASV4966,ASV4966,Undirected,75561,,1
ASV4983,ASV1535,Undirected,75562,,-0.666172
ASV4983,ASV43,Undirected,75564,,-0.65456
ASV4983,ASV4983,Undirected,75565,,1
ASV4983,ASV893,Undirected,75566,,-1.465134
ASV5,ASV100,Undirected,75567,,0.632081
ASV5,ASV1013,Undirected,75569,,0.641162
ASV5,ASV1024,Undirected,75571,,-0.671021
ASV5,ASV1026,Undirected,75572,,-0.622499
ASV5,ASV1030,Undirected,75574,,-0.681163
ASV5,ASV1120,Undirected,75579,,-0.643632
ASV5,ASV1210,Undirected,75586,,0.629009
ASV5,ASV123,Undirected,75588,,0.695809
ASV5,ASV1251,Undirected,75591,,-0.7057
ASV5,ASV1275,Undirected,75592,,0.622868
ASV5,ASV1381,Undirected,75596,,0.683439
ASV5,ASV139,Undirected,75597,,-0.655992
ASV5,ASV140,Undirected,75598,,-0.608471
ASV5,ASV1428,Undirected,75600,,-0.629194
ASV5,ASV149,Undirected,75601,,-0.690083
ASV5,ASV1492,Undirected,75602,,-0.689087
ASV5,ASV1561,Undirected,75605,,0.666015
ASV5,ASV165,Undirected,75610,,0.633988
ASV5,ASV169,Undirected,75611,,0.621121
ASV5,ASV1781,Undirected,75617,,-0.703696
ASV5,ASV18,Undirected,75618,,-0.614035
ASV5,ASV191,Undirected,75622,,0.643805
ASV5,ASV195,Undirected,75624,,0.698399
ASV5,ASV20,Undirected,75627,,0.62571
ASV5,ASV2026,Undirected,75629,,0.653817
ASV5,ASV214,Undirected,75630,,-0.690838
ASV5,ASV219,Undirected,75632,,-0.639755
ASV5,ASV220,Undirected,75633,,0.679799
ASV5,ASV226,Undirected,75636,,0.686695
ASV5,ASV227,Undirected,75637,,0.69462
ASV5,ASV23,Undirected,75639,,0.611971
ASV5,ASV2361,Undirected,75642,,0.652789
ASV5,ASV27,Undirected,75653,,0.667699
ASV5,ASV2762,Undirected,75657,,-0.601162
ASV5,ASV288,Undirected,75659,,-0.701503
ASV5,ASV291,Undirected,75660,,-0.695656
ASV5,ASV2915,Undirected,75661,,0.610136
ASV5,ASV295,Undirected,75662,,-0.656332
ASV5,ASV297,Undirected,75663,,-0.625469
ASV5,ASV310,Undirected,75666,,-0.688409
ASV5,ASV326,Undirected,75668,,-0.668103
ASV5,ASV33,Undirected,75669,,0.639091
ASV5,ASV330,Undirected,75670,,0.602273
ASV5,ASV334,Undirected,75671,,-0.602585
ASV5,ASV335,Undirected,75672,,-0.65699
ASV5,ASV34,Undirected,75673,,0.640165
ASV5,ASV35,Undirected,75675,,-0.664946
ASV5,ASV352,Undirected,75676,,-0.648646
ASV5,ASV369,Undirected,75680,,-0.668047
ASV5,ASV3732,Undirected,75682,,-0.66391
ASV5,ASV3752,Undirected,75684,,-0.693208
ASV5,ASV4134,Undirected,75689,,-0.633319
ASV5,ASV416,Undirected,75690,,-0.66322
ASV5,ASV430,Undirected,75691,,-0.689484
ASV5,ASV435,Undirected,75692,,-0.603741
ASV5,ASV436,Undirected,75693,,-0.664599
ASV5,ASV44,Undirected,75695,,0.626742
ASV5,ASV440,Undirected,75696,,-0.700524
ASV5,ASV4518,Undirected,75699,,-0.63727
ASV5,ASV452,Undirected,75700,,0.644048
ASV5,ASV456,Undirected,75701,,-0.652855
ASV5,ASV488,Undirected,75707,,-0.611563
ASV5,ASV5,Undirected,75708,,1
ASV5,ASV501,Undirected,75709,,-1.501042
ASV5,ASV514,Undirected,75710,,1.775258
ASV5,ASV529,Undirected,75711,,-1.496061
ASV5,ASV54,Undirected,75712,,1.55418
ASV5,ASV56,Undirected,75713,,1.698348
ASV5,ASV564,Undirected,75714,,1.498459
ASV5,ASV5687,Undirected,75715,,1.607508
ASV5,ASV57,Undirected,75716,,1.865703
ASV5,ASV571,Undirected,75717,,1.440404
ASV5,ASV5744,Undirected,75718,,1.583464
ASV5,ASV59,Undirected,75719,,1.81837
ASV5,ASV6,Undirected,75720,,-1.628483
ASV5,ASV61,Undirected,75721,,1.69716
ASV5,ASV637,Undirected,75722,,1.48265
ASV5,ASV655,Undirected,75723,,-1.61082
ASV5,ASV681,Undirected,75724,,1.611611
ASV5,ASV702,Undirected,75725,,1.522502
ASV5,ASV71,Undirected,75726,,1.698658
ASV5,ASV732,Undirected,75727,,1.622894
ASV5,ASV733,Undirected,75728,,1.579683
ASV5,ASV74,Undirected,75729,,1.683885
ASV5,ASV741,Undirected,75730,,-1.467503
ASV5,ASV781,Undirected,75731,,-1.46559
ASV5,ASV79,Undirected,75732,,1.734369
ASV5,ASV80,Undirected,75733,,1.767682
ASV5,ASV810,Undirected,75734,,1.783327
ASV5,ASV82,Undirected,75735,,1.713991
ASV5,ASV828,Undirected,75736,,-1.603325
ASV5,ASV85,Undirected,75737,,-1.52686
ASV5,ASV856,Undirected,75738,,-1.842503
ASV5,ASV87,Undirected,75739,,1.673891
ASV5,ASV881,Undirected,75740,,-1.43928
ASV5,ASV9,Undirected,75741,,1.925697
ASV5,ASV90,Undirected,75742,,1.561984
ASV5,ASV92,Undirected,75743,,-1.539257
ASV5,ASV95,Undirected,75744,,-1.661158
ASV5,ASV955,Undirected,75745,,-1.420977
ASV5,ASV96,Undirected,75746,,1.794108
ASV50,ASV247,Undirected,75747,,0.659926
ASV50,ASV44,Undirected,75748,,0.61312
ASV50,ASV50,Undirected,75749,,1
ASV50,ASV55,Undirected,75750,,1.491736
ASV500,ASV133,Undirected,75752,,0.634096
ASV500,ASV2291,Undirected,75753,,0.617586
ASV500,ASV286,Undirected,75754,,-0.618605
ASV500,ASV3107,Undirected,75755,,-0.634858
ASV500,ASV500,Undirected,75756,,1
ASV500,ASV88,Undirected,75757,,1.510894
ASV500,ASV913,Undirected,75758,,1.438594
ASV501,ASV102,Undirected,75759,,-0.608199
ASV501,ASV107,Undirected,75761,,-0.638486
ASV501,ASV1093,Undirected,75762,,0.693233
ASV501,ASV110,Undirected,75763,,-0.660282
ASV501,ASV1141,Undirected,75766,,-0.64283
ASV501,ASV1149,Undirected,75767,,0.658496
ASV501,ASV1165,Undirected,75768,,-0.632346
ASV501,ASV12,Undirected,75770,,-0.661818
ASV501,ASV121,Undirected,75771,,-0.690031
ASV501,ASV122,Undirected,75772,,-0.697399
ASV501,ASV1269,Undirected,75775,,0.60783
ASV501,ASV1298,Undirected,75777,,0.61577
ASV501,ASV135,Undirected,75779,,-0.656282
ASV501,ASV139,Undirected,75780,,0.661659
ASV501,ASV140,Undirected,75781,,0.697411
ASV501,ASV149,Undirected,75784,,0.705701
ASV501,ASV150,Undirected,75786,,-0.693943
ASV501,ASV158,Undirected,75787,,0.705854
ASV501,ASV1615,Undirected,75789,,0.700744
ASV501,ASV171,Undirected,75791,,-0.600415
ASV501,ASV1738,Undirected,75793,,0.624023
ASV501,ASV175,Undirected,75794,,-0.700158
ASV501,ASV178,Undirected,75795,,0.663371
ASV501,ASV18,Undirected,75796,,0.706008
ASV501,ASV180,Undirected,75797,,-0.683794
ASV501,ASV187,Undirected,75799,,-0.614509
ASV501,ASV191,Undirected,75800,,-0.635375
ASV501,ASV2026,Undirected,75804,,-0.655325
ASV501,ASV205,Undirected,75805,,0.679461
ASV501,ASV207,Undirected,75806,,0.603554
ASV501,ASV216,Undirected,75807,,-0.6429
ASV501,ASV2213,Undirected,75810,,0.675883
ASV501,ASV227,Undirected,75813,,-0.610592
ASV501,ASV231,Undirected,75815,,0.648371
ASV501,ASV235,Undirected,75817,,0.643525
ASV501,ASV237,Undirected,75818,,-0.624221
ASV501,ASV2383,Undirected,75819,,0.645106
ASV501,ASV241,Undirected,75821,,0.655554
ASV501,ASV244,Undirected,75824,,-0.681536
ASV501,ASV248,Undirected,75825,,0.61287
ASV501,ASV2511,Undirected,75827,,0.693584
ASV501,ASV258,Undirected,75828,,-0.68844
ASV501,ASV269,Undirected,75832,,0.686462
ASV501,ASV271,Undirected,75833,,0.681039
ASV501,ASV288,Undirected,75836,,0.658018
ASV501,ASV29,Undirected,75837,,0.603628
ASV501,ASV291,Undirected,75838,,0.616822
ASV501,ASV306,Undirected,75839,,-0.644642
ASV501,ASV3072,Undirected,75840,,-0.619999
ASV501,ASV326,Undirected,75844,,0.671751
ASV501,ASV330,Undirected,75845,,-0.675131
ASV501,ASV344,Undirected,75849,,-0.67824
ASV501,ASV35,Undirected,75850,,0.603834
ASV501,ASV363,Undirected,75854,,-0.669778
ASV501,ASV374,Undirected,75857,,-0.693825
ASV501,ASV38,Undirected,75858,,-0.637684
ASV501,ASV4,Undirected,75859,,-0.674951
ASV501,ASV401,Undirected,75860,,0.62331
ASV501,ASV403,Undirected,75861,,-0.62917
ASV501,ASV436,Undirected,75865,,0.683801
ASV501,ASV440,Undirected,75867,,0.681913
ASV501,ASV443,Undirected,75868,,0.65885
ASV501,ASV449,Undirected,75871,,0.613625
ASV501,ASV45,Undirected,75872,,-0.614108
ASV501,ASV452,Undirected,75873,,-0.627668
ASV501,ASV458,Undirected,75874,,0.657974
ASV501,ASV459,Undirected,75875,,0.685651
ASV501,ASV468,Undirected,75877,,0.661982
ASV501,ASV48,Undirected,75878,,-0.624549
ASV501,ASV488,Undirected,75879,,0.616595
ASV501,ASV501,Undirected,75881,,1
ASV501,ASV514,Undirected,75882,,-1.487792
ASV501,ASV531,Undirected,75883,,1.492476
ASV501,ASV5638,Undirected,75884,,1.528672
ASV501,ASV57,Undirected,75885,,-1.476687
ASV501,ASV570,Undirected,75886,,1.42937
ASV501,ASV5744,Undirected,75887,,-1.587353
ASV501,ASV579,Undirected,75888,,1.665526
ASV501,ASV59,Undirected,75889,,-1.64183
ASV501,ASV6,Undirected,75890,,1.527958
ASV501,ASV61,Undirected,75891,,-1.550028
ASV501,ASV641,Undirected,75892,,-1.73634
ASV501,ASV672,Undirected,75893,,1.563696
ASV501,ASV681,Undirected,75894,,-1.428572
ASV501,ASV71,Undirected,75895,,-1.536239
ASV501,ASV733,Undirected,75896,,-1.610625
ASV501,ASV74,Undirected,75897,,-1.567879
ASV501,ASV76,Undirected,75898,,1.422937
ASV501,ASV775,Undirected,75899,,1.419522
ASV501,ASV79,Undirected,75900,,-1.611199
ASV501,ASV80,Undirected,75901,,-1.483174
ASV501,ASV82,Undirected,75902,,-1.645785
ASV501,ASV828,Undirected,75903,,1.490909
ASV501,ASV856,Undirected,75904,,1.448026
ASV501,ASV87,Undirected,75905,,-1.469986
ASV501,ASV9,Undirected,75906,,-1.594211
ASV501,ASV90,Undirected,75907,,-1.592749
ASV501,ASV95,Undirected,75908,,1.558553
ASV501,ASV96,Undirected,75909,,-1.552673
ASV501,ASV983,Undirected,75910,,1.445373
ASV5010,ASV100,Undirected,75911,,-0.701983
ASV5010,ASV1026,Undirected,75912,,0.604004
ASV5010,ASV1038,Undirected,75913,,0.652251
ASV5010,ASV108,Undirected,75914,,-0.703958
ASV5010,ASV1165,Undirected,75917,,-0.628621
ASV5010,ASV117,Undirected,75918,,-0.625393
ASV5010,ASV1186,Undirected,75919,,-0.632436
ASV5010,ASV1193,Undirected,75920,,0.660566
ASV5010,ASV1198,Undirected,75921,,0.651575
ASV5010,ASV125,Undirected,75922,,0.676721
ASV5010,ASV13,Undirected,75923,,-0.686406
ASV5010,ASV131,Undirected,75924,,0.600313
ASV5010,ASV1466,Undirected,75925,,0.618476
ASV5010,ASV15,Undirected,75926,,-0.605201
ASV5010,ASV153,Undirected,75927,,-0.614754
ASV5010,ASV159,Undirected,75928,,0.621033
ASV5010,ASV160,Undirected,75929,,0.631195
ASV5010,ASV164,Undirected,75931,,0.623903
ASV5010,ASV165,Undirected,75932,,-0.702745
ASV5010,ASV171,Undirected,75933,,-0.676902
ASV5010,ASV1781,Undirected,75935,,0.683194
ASV5010,ASV190,Undirected,75936,,-0.666322
ASV5010,ASV195,Undirected,75937,,-0.663375
ASV5010,ASV219,Undirected,75940,,0.616868
ASV5010,ASV220,Undirected,75941,,-0.656072
ASV5010,ASV2213,Undirected,75942,,0.644872
ASV5010,ASV225,Undirected,75943,,0.681399
ASV5010,ASV229,Undirected,75945,,-0.696472
ASV5010,ASV235,Undirected,75947,,0.625981
ASV5010,ASV24,Undirected,75948,,-0.700787
ASV5010,ASV242,Undirected,75949,,0.621627
ASV5010,ASV244,Undirected,75950,,-0.64795
ASV5010,ASV247,Undirected,75951,,-0.685804
ASV5010,ASV260,Undirected,75954,,0.686952
ASV5010,ASV261,Undirected,75955,,0.669964
ASV5010,ASV266,Undirected,75957,,0.703282
ASV5010,ASV271,Undirected,75958,,0.614064
ASV5010,ASV2744,Undirected,75959,,0.639709
ASV5010,ASV288,Undirected,75961,,0.648286
ASV5010,ASV32,Undirected,75962,,-0.692279
ASV5010,ASV349,Undirected,75966,,0.67431
ASV5010,ASV36,Undirected,75967,,-0.702345
ASV5010,ASV38,Undirected,75968,,-0.633119
ASV5010,ASV404,Undirected,75969,,-0.671541
ASV5010,ASV45,Undirected,75972,,-0.607388
ASV5010,ASV451,Undirected,75973,,-0.664591
ASV5010,ASV463,Undirected,75974,,-0.650367
ASV5010,ASV5010,Undirected,75975,,1
ASV5010,ASV6,Undirected,75976,,1.415695
ASV5010,ASV71,Undirected,75977,,-1.509106
ASV5010,ASV80,Undirected,75978,,-1.52027
ASV5010,ASV87,Undirected,75979,,-1.419847
ASV5010,ASV938,Undirected,75980,,-1.536223
ASV5010,ASV95,Undirected,75981,,1.436899
ASV502,ASV1221,Undirected,75982,,0.684938
ASV502,ASV1475,Undirected,75983,,0.66929
ASV502,ASV1546,Undirected,75984,,0.64535
ASV502,ASV283,Undirected,75986,,0.605512
ASV502,ASV302,Undirected,75988,,0.62228
ASV502,ASV332,Undirected,75989,,0.613472
ASV502,ASV414,Undirected,75990,,-0.646088
ASV502,ASV502,Undirected,75992,,1
ASV502,ASV750,Undirected,75993,,1.564605
ASV503,ASV1120,Undirected,75994,,0.637877
ASV503,ASV1247,Undirected,75995,,0.603099
ASV503,ASV1417,Undirected,75996,,0.642255
ASV503,ASV245,Undirected,75997,,0.603458
ASV503,ASV264,Undirected,75998,,0.603655
ASV503,ASV4788,Undirected,75999,,-0.64652
ASV503,ASV503,Undirected,76000,,1
ASV503,ASV560,Undirected,76001,,1.594817
ASV503,ASV8,Undirected,76002,,1.431354
ASV507,ASV100,Undirected,76003,,0.634529
ASV507,ASV1017,Undirected,76004,,0.667382
ASV507,ASV102,Undirected,76005,,0.610467
ASV507,ASV107,Undirected,76006,,0.690033
ASV507,ASV108,Undirected,76007,,0.629396
ASV507,ASV1093,Undirected,76008,,-0.601613
ASV507,ASV111,Undirected,76009,,0.690894
ASV507,ASV113,Undirected,76010,,0.635769
ASV507,ASV114,Undirected,76011,,0.697883
ASV507,ASV1165,Undirected,76013,,0.635287
ASV507,ASV1186,Undirected,76015,,0.649425
ASV507,ASV1243,Undirected,76017,,-0.617534
ASV507,ASV125,Undirected,76018,,-0.604057
ASV507,ASV1286,Undirected,76019,,-0.681214
ASV507,ASV13,Undirected,76021,,0.700507
ASV507,ASV1358,Undirected,76023,,-0.692612
ASV507,ASV14,Undirected,76024,,-0.688083
ASV507,ASV1492,Undirected,76025,,-0.678823
ASV507,ASV150,Undirected,76026,,0.619174
ASV507,ASV153,Undirected,76027,,0.661152
ASV507,ASV164,Undirected,76029,,-0.691944
ASV507,ASV175,Undirected,76030,,0.699982
ASV507,ASV1781,Undirected,76031,,-0.68411
ASV507,ASV18,Undirected,76033,,-0.629344
ASV507,ASV184,Undirected,76035,,0.632551
ASV507,ASV191,Undirected,76036,,0.672328
ASV507,ASV197,Undirected,76037,,0.639444
ASV507,ASV2026,Undirected,76038,,0.693333
ASV507,ASV25,Undirected,76043,,0.694376
ASV507,ASV252,Undirected,76044,,0.63032
ASV507,ASV260,Undirected,76045,,-0.600691
ASV507,ASV263,Undirected,76046,,0.679695
ASV507,ASV264,Undirected,76047,,-0.616045
ASV507,ASV267,Undirected,76048,,0.615747
ASV507,ASV269,Undirected,76049,,-0.620612
ASV507,ASV277,Undirected,76051,,-0.626692
ASV507,ASV293,Undirected,76052,,0.631301
ASV507,ASV31,Undirected,76053,,0.693711
ASV507,ASV32,Undirected,76054,,0.607317
ASV507,ASV328,Undirected,76055,,-0.616045
ASV507,ASV33,Undirected,76056,,0.629596
ASV507,ASV340,Undirected,76059,,-0.70374
ASV507,ASV35,Undirected,76060,,-0.640688
ASV507,ASV36,Undirected,76061,,0.609519
ASV507,ASV363,Undirected,76062,,0.671291
ASV507,ASV369,Undirected,76063,,-0.619085
ASV507,ASV37,Undirected,76064,,0.635441
ASV507,ASV39,Undirected,76065,,-0.616869
ASV507,ASV398,Undirected,76066,,-0.626442
ASV507,ASV4,Undirected,76067,,0.639833
ASV507,ASV403,Undirected,76068,,0.693439
ASV507,ASV4229,Undirected,76069,,-0.615139
ASV507,ASV436,Undirected,76070,,-0.666549
ASV507,ASV447,Undirected,76071,,-0.692936
ASV507,ASV451,Undirected,76072,,0.665332
ASV507,ASV452,Undirected,76073,,0.65833
ASV507,ASV48,Undirected,76074,,0.605531
ASV507,ASV501,Undirected,76075,,-0.669179
ASV507,ASV507,Undirected,76076,,1
ASV507,ASV5488,Undirected,76077,,-1.480118
ASV507,ASV557,Undirected,76078,,1.466037
ASV507,ASV56,Undirected,76079,,1.482587
ASV507,ASV570,Undirected,76080,,-1.505587
ASV507,ASV571,Undirected,76081,,1.43541
ASV507,ASV61,Undirected,76082,,1.510668
ASV507,ASV637,Undirected,76083,,1.458475
ASV507,ASV73,Undirected,76084,,1.465671
ASV507,ASV82,Undirected,76085,,1.592013
ASV507,ASV850,Undirected,76086,,1.509304
ASV509,ASV236,Undirected,76087,,0.608714
ASV509,ASV345,Undirected,76088,,0.652135
ASV509,ASV509,Undirected,76089,,1
ASV51,ASV1013,Undirected,76091,,-0.697664
ASV51,ASV106,Undirected,76092,,-0.607571
ASV51,ASV111,Undirected,76095,,-0.618063
ASV51,ASV113,Undirected,76096,,-0.606646
ASV51,ASV116,Undirected,76098,,0.639152
ASV51,ASV117,Undirected,76099,,-0.667361
ASV51,ASV121,Undirected,76100,,-0.705669
ASV51,ASV1243,Undirected,76103,,0.638542
ASV51,ASV1286,Undirected,76104,,0.608131
ASV51,ASV1295,Undirected,76105,,0.62226
ASV51,ASV13,Undirected,76106,,-0.670649
ASV51,ASV139,Undirected,76107,,0.615469
ASV51,ASV14,Undirected,76108,,0.706073
ASV51,ASV1499,Undirected,76110,,0.628072
ASV51,ASV1546,Undirected,76112,,0.629823
ASV51,ASV16,Undirected,76114,,-0.60748
ASV51,ASV164,Undirected,76115,,0.608722
ASV51,ASV165,Undirected,76116,,-0.69834
ASV51,ASV1781,Undirected,76118,,0.70073
ASV51,ASV179,Undirected,76119,,0.622789
ASV51,ASV191,Undirected,76122,,-0.650996
ASV51,ASV1985,Undirected,76123,,0.616688
ASV51,ASV2026,Undirected,76124,,-0.668473
ASV51,ASV216,Undirected,76126,,-0.70598
ASV51,ASV220,Undirected,76128,,-0.654347
ASV51,ASV224,Undirected,76129,,0.663211
ASV51,ASV226,Undirected,76131,,-0.634756
ASV51,ASV231,Undirected,76132,,0.662869
ASV51,ASV237,Undirected,76133,,-0.634565
ASV51,ASV24,Undirected,76134,,-0.627923
ASV51,ASV244,Undirected,76135,,-0.69195
ASV51,ASV248,Undirected,76136,,0.637735
ASV51,ASV25,Undirected,76137,,-0.609649
ASV51,ASV250,Undirected,76138,,0.651405
ASV51,ASV2511,Undirected,76139,,0.699389
