Source,Target,Type,Id,Label,timeset,Weight
ASV84,ASV758,Undirected,26013,,,-0.679118
ASV84,ASV770,Undirected,26014,,,0.655423
ASV84,ASV84,Undirected,26015,,,1
ASV84,ASV862,Undirected,26016,,,1.538888
ASV84,ASV88,Undirected,26017,,,1.684434
ASV841,ASV16,Undirected,26018,,,-0.607894
ASV841,ASV2610,Undirected,26019,,,0.684879
ASV841,ASV596,Undirected,26020,,,0.62082
ASV841,ASV822,Undirected,26021,,,0.605169
ASV841,ASV841,Undirected,26022,,,1
ASV85,ASV100,Undirected,26023,,,-0.670657
ASV85,ASV1007,Undirected,26024,,,-0.700787
ASV85,ASV106,Undirected,26026,,,-0.600663
ASV85,ASV107,Undirected,26027,,,-0.677537
ASV85,ASV114,Undirected,26031,,,-0.620672
ASV85,ASV1149,Undirected,26032,,,0.608669
ASV85,ASV1186,Undirected,26034,,,-0.648674
ASV85,ASV1251,Undirected,26037,,,0.63168
ASV85,ASV1295,Undirected,26039,,,0.662691
ASV85,ASV1298,Undirected,26040,,,0.654018
ASV85,ASV13,Undirected,26041,,,-0.688372
ASV85,ASV1358,Undirected,26042,,,0.649316
ASV85,ASV139,Undirected,26043,,,0.637022
ASV85,ASV140,Undirected,26044,,,0.63909
ASV85,ASV142,Undirected,26045,,,0.648397
ASV85,ASV149,Undirected,26047,,,0.669597
ASV85,ASV1492,Undirected,26048,,,0.692906
ASV85,ASV159,Undirected,26051,,,0.705183
ASV85,ASV160,Undirected,26052,,,0.706133
ASV85,ASV1615,Undirected,26053,,,0.697719
ASV85,ASV170,Undirected,26055,,,-0.693942
ASV85,ASV1730,Undirected,26057,,,0.642488
ASV85,ASV1740,Undirected,26058,,,0.628715
ASV85,ASV195,Undirected,26061,,,-0.690317
ASV85,ASV197,Undirected,26062,,,-0.62151
ASV85,ASV2213,Undirected,26067,,,0.689741
ASV85,ASV229,Undirected,26069,,,-0.699948
ASV85,ASV2290,Undirected,26070,,,0.704203
ASV85,ASV233,Undirected,26072,,,0.677223
ASV85,ASV235,Undirected,26073,,,0.661324
ASV85,ASV242,Undirected,26077,,,0.640973
ASV85,ASV248,Undirected,26078,,,0.611083
ASV85,ASV258,Undirected,26080,,,-0.604242
ASV85,ASV264,Undirected,26083,,,0.658551
ASV85,ASV269,Undirected,26084,,,0.611755
ASV85,ASV273,Undirected,26086,,,-0.620279
ASV85,ASV276,Undirected,26087,,,-0.693626
ASV85,ASV288,Undirected,26089,,,0.613155
ASV85,ASV297,Undirected,26092,,,0.607914
ASV85,ASV306,Undirected,26093,,,-0.645904
ASV85,ASV307,Undirected,26094,,,-0.640934
ASV85,ASV310,Undirected,26096,,,0.680312
ASV85,ASV327,Undirected,26098,,,-0.604447
ASV85,ASV33,Undirected,26099,,,-0.635094
ASV85,ASV332,Undirected,26100,,,0.605073
ASV85,ASV35,Undirected,26102,,,0.622222
ASV85,ASV360,Undirected,26104,,,0.600428
ASV85,ASV4,Undirected,26110,,,-0.63843
ASV85,ASV404,Undirected,26111,,,-0.703232
ASV85,ASV4134,Undirected,26112,,,0.642329
ASV85,ASV416,Undirected,26113,,,0.637494
ASV85,ASV428,Undirected,26114,,,0.70604
ASV85,ASV430,Undirected,26115,,,0.660098
ASV85,ASV435,Undirected,26116,,,0.686585
ASV85,ASV437,Undirected,26117,,,0.620524
ASV85,ASV463,Undirected,26121,,,-0.683584
ASV85,ASV48,Undirected,26123,,,-0.612403
ASV85,ASV501,Undirected,26125,,,0.636271
ASV85,ASV51,Undirected,26126,,,0.645048
ASV85,ASV514,Undirected,26127,,,-0.613273
ASV85,ASV529,Undirected,26128,,,0.675338
ASV85,ASV54,Undirected,26130,,,-0.622934
ASV85,ASV5687,Undirected,26132,,,-0.603438
ASV85,ASV5744,Undirected,26135,,,-0.648215
ASV85,ASV596,Undirected,26137,,,0.632807
ASV85,ASV6,Undirected,26138,,,0.691116
ASV85,ASV61,Undirected,26139,,,-0.700983
ASV85,ASV681,Undirected,26142,,,-0.612755
ASV85,ASV707,Undirected,26143,,,0.650916
ASV85,ASV71,Undirected,26144,,,-0.701447
ASV85,ASV733,Undirected,26146,,,-0.64676
ASV85,ASV741,Undirected,26148,,,0.686516
ASV85,ASV752,Undirected,26149,,,0.653677
ASV85,ASV76,Undirected,26150,,,0.607458
ASV85,ASV783,Undirected,26152,,,0.679349
ASV85,ASV787,Undirected,26153,,,0.650816
ASV85,ASV810,Undirected,26157,,,-0.674109
ASV85,ASV82,Undirected,26158,,,-0.665633
ASV85,ASV83,Undirected,26160,,,0.686143
ASV85,ASV85,Undirected,26161,,,1
ASV85,ASV856,Undirected,26162,,,1.482372
ASV85,ASV87,Undirected,26163,,,-1.805786
ASV85,ASV9,Undirected,26164,,,-1.576447
ASV85,ASV95,Undirected,26165,,,1.475698
ASV85,ASV96,Undirected,26166,,,-1.702747
ASV850,ASV1066,Undirected,26171,,,0.603637
ASV850,ASV107,Undirected,26172,,,0.645585
ASV850,ASV108,Undirected,26173,,,0.694639
ASV850,ASV114,Undirected,26176,,,0.693725
ASV850,ASV1162,Undirected,26177,,,-0.687767
ASV850,ASV1165,Undirected,26178,,,0.670257
ASV850,ASV1198,Undirected,26180,,,-0.666674
ASV850,ASV121,Undirected,26181,,,0.631055
ASV850,ASV122,Undirected,26183,,,0.705587
ASV850,ASV1298,Undirected,26185,,,-0.614487
ASV850,ASV135,Undirected,26187,,,0.691331
ASV850,ASV1358,Undirected,26188,,,-0.65156
ASV850,ASV14,Undirected,26189,,,-0.621783
ASV850,ASV1492,Undirected,26190,,,-0.615012
ASV850,ASV153,Undirected,26191,,,0.678042
ASV850,ASV158,Undirected,26192,,,-0.696339
ASV850,ASV164,Undirected,26193,,,-0.702975
ASV850,ASV1647,Undirected,26194,,,-0.61872
ASV850,ASV170,Undirected,26195,,,0.631776
ASV850,ASV171,Undirected,26196,,,0.630728
ASV850,ASV175,Undirected,26197,,,0.634128
ASV850,ASV1781,Undirected,26198,,,-0.601696
ASV850,ASV179,Undirected,26199,,,-0.620371
ASV850,ASV18,Undirected,26200,,,-0.610288
ASV850,ASV1838,Undirected,26201,,,-0.603643
ASV850,ASV1907,Undirected,26202,,,-0.617414
ASV850,ASV194,Undirected,26203,,,0.66967
ASV850,ASV197,Undirected,26204,,,0.632887
ASV850,ASV206,Undirected,26205,,,0.657238
ASV850,ASV217,Undirected,26207,,,0.652021
ASV850,ASV22,Undirected,26208,,,0.630665
ASV850,ASV220,Undirected,26209,,,0.695198
ASV850,ASV2213,Undirected,26210,,,-0.604587
ASV850,ASV229,Undirected,26211,,,0.647868
ASV850,ASV231,Undirected,26212,,,-0.64563
ASV850,ASV260,Undirected,26217,,,-0.663911
ASV850,ASV261,Undirected,26218,,,-0.67508
ASV850,ASV263,Undirected,26219,,,0.67037
ASV850,ASV264,Undirected,26220,,,-0.623717
ASV850,ASV266,Undirected,26221,,,-0.623717
ASV850,ASV271,Undirected,26222,,,-0.650786
ASV850,ASV273,Undirected,26223,,,0.698629
ASV850,ASV28,Undirected,26224,,,-0.603807
ASV850,ASV32,Undirected,26227,,,0.692844
ASV850,ASV327,Undirected,26228,,,0.643348
ASV850,ASV3327,Undirected,26229,,,0.606029
ASV850,ASV35,Undirected,26230,,,-0.662881
ASV850,ASV36,Undirected,26231,,,0.698791
ASV850,ASV369,Undirected,26233,,,-0.667576
ASV850,ASV3732,Undirected,26234,,,-0.644538
ASV850,ASV4,Undirected,26235,,,0.635369
ASV850,ASV413,Undirected,26236,,,0.605165
ASV850,ASV430,Undirected,26237,,,-0.628366
ASV850,ASV436,Undirected,26238,,,-0.605897
ASV850,ASV452,Undirected,26240,,,0.61559
ASV850,ASV5,Undirected,26242,,,0.641639
ASV850,ASV5010,Undirected,26243,,,-0.620614
ASV850,ASV513,Undirected,26245,,,-0.674208
ASV850,ASV514,Undirected,26246,,,0.70008
ASV850,ASV528,Undirected,26247,,,-0.647602
ASV850,ASV529,Undirected,26248,,,-0.686457
ASV850,ASV531,Undirected,26249,,,-0.621298
ASV850,ASV5488,Undirected,26250,,,-0.641871
ASV850,ASV5511,Undirected,26251,,,-0.69963
ASV850,ASV564,Undirected,26253,,,0.685229
ASV850,ASV570,Undirected,26254,,,-0.616808
ASV850,ASV571,Undirected,26255,,,0.633248
ASV850,ASV5744,Undirected,26256,,,0.67194
ASV850,ASV576,Undirected,26257,,,-0.625144
ASV850,ASV59,Undirected,26258,,,0.692844
ASV850,ASV6,Undirected,26259,,,-0.697025
ASV850,ASV60,Undirected,26260,,,0.68052
ASV850,ASV600,Undirected,26261,,,-0.681062
ASV850,ASV634,Undirected,26263,,,-0.633543
ASV850,ASV655,Undirected,26265,,,-0.689454
ASV850,ASV660,Undirected,26266,,,-0.627379
ASV850,ASV68,Undirected,26267,,,0.605687
ASV850,ASV681,Undirected,26268,,,0.698507
ASV850,ASV71,Undirected,26269,,,0.616558
ASV850,ASV716,Undirected,26270,,,0.656417
ASV850,ASV771,Undirected,26274,,,0.617913
ASV850,ASV80,Undirected,26276,,,0.646675
ASV850,ASV810,Undirected,26277,,,0.698709
ASV850,ASV85,Undirected,26279,,,-0.608827
ASV850,ASV850,Undirected,26280,,,1
ASV850,ASV90,Undirected,26281,,,1.439426
ASV850,ASV93,Undirected,26282,,,1.46767
ASV852,ASV1221,Undirected,26283,,,0.624954
ASV852,ASV1254,Undirected,26284,,,0.623565
ASV852,ASV143,Undirected,26285,,,0.606783
ASV852,ASV176,Undirected,26287,,,0.677119
ASV852,ASV2583,Undirected,26288,,,-0.700946
ASV852,ASV270,Undirected,26289,,,0.644017
ASV852,ASV2762,Undirected,26290,,,0.662474
ASV852,ASV311,Undirected,26291,,,0.652068
ASV852,ASV338,Undirected,26292,,,0.620768
ASV852,ASV345,Undirected,26293,,,0.631938
ASV852,ASV349,Undirected,26294,,,0.613059
ASV852,ASV3768,Undirected,26295,,,0.678838
ASV852,ASV474,Undirected,26296,,,0.663694
ASV852,ASV510,Undirected,26297,,,0.697848
ASV852,ASV750,Undirected,26299,,,0.641173
ASV852,ASV832,Undirected,26300,,,0.608565
ASV852,ASV852,Undirected,26301,,,1
ASV854,ASV107,Undirected,26303,,,0.611647
ASV854,ASV122,Undirected,26306,,,0.602469
ASV854,ASV1466,Undirected,26307,,,-0.681021
ASV854,ASV171,Undirected,26309,,,0.60134
ASV854,ASV196,Undirected,26311,,,0.615788
ASV854,ASV206,Undirected,26312,,,0.679246
ASV854,ASV247,Undirected,26313,,,0.60695
ASV854,ASV252,Undirected,26314,,,0.695707
ASV854,ASV295,Undirected,26315,,,-0.608147
ASV854,ASV2974,Undirected,26316,,,-0.626954
ASV854,ASV302,Undirected,26317,,,-0.615895
ASV854,ASV33,Undirected,26318,,,0.609524
ASV854,ASV3347,Undirected,26319,,,-0.623145
ASV854,ASV344,Undirected,26320,,,0.614727
ASV854,ASV37,Undirected,26321,,,0.61547
ASV854,ASV3732,Undirected,26322,,,-0.637664
ASV854,ASV38,Undirected,26323,,,0.641115
ASV854,ASV436,Undirected,26326,,,-0.62929
ASV854,ASV44,Undirected,26327,,,0.642506
ASV854,ASV451,Undirected,26328,,,0.629168
ASV854,ASV463,Undirected,26329,,,0.607184
ASV854,ASV485,Undirected,26330,,,0.635633
ASV854,ASV5,Undirected,26331,,,0.620981
ASV854,ASV5333,Undirected,26334,,,-0.689467
ASV854,ASV54,Undirected,26335,,,0.648533
ASV854,ASV55,Undirected,26336,,,0.601687
ASV854,ASV626,Undirected,26337,,,0.606967
ASV854,ASV627,Undirected,26338,,,-0.690285
ASV854,ASV74,Undirected,26340,,,0.695347
ASV854,ASV77,Undirected,26341,,,0.645962
ASV854,ASV80,Undirected,26342,,,0.644096
ASV854,ASV854,Undirected,26343,,,1
ASV854,ASV871,Undirected,26344,,,1.479745
ASV856,ASV1013,Undirected,26346,,,-0.602527
ASV856,ASV1017,Undirected,26347,,,-0.608507
ASV856,ASV1024,Undirected,26348,,,0.661644
ASV856,ASV1026,Undirected,26349,,,0.684342
ASV856,ASV1059,Undirected,26351,,,-0.611172
ASV856,ASV1069,Undirected,26352,,,0.64096
ASV856,ASV107,Undirected,26353,,,-0.66563
ASV856,ASV1120,Undirected,26356,,,0.680684
ASV856,ASV1136,Undirected,26358,,,-0.6238
ASV856,ASV114,Undirected,26359,,,-0.674447
ASV856,ASV1165,Undirected,26361,,,-0.63354
ASV856,ASV1210,Undirected,26364,,,-0.702152
ASV856,ASV123,Undirected,26366,,,-0.654835
ASV856,ASV1243,Undirected,26367,,,0.670484
ASV856,ASV1273,Undirected,26370,,,0.607492
ASV856,ASV1358,Undirected,26373,,,0.670682
ASV856,ASV1381,Undirected,26374,,,-0.657421
ASV856,ASV140,Undirected,26376,,,0.666497
ASV856,ASV1492,Undirected,26379,,,0.622858
ASV856,ASV15,Undirected,26380,,,-0.607368
ASV856,ASV153,Undirected,26382,,,-0.622606
ASV856,ASV1546,Undirected,26383,,,0.601877
ASV856,ASV165,Undirected,26389,,,-0.661268
ASV856,ASV172,Undirected,26392,,,-0.663218
ASV856,ASV1730,Undirected,26393,,,0.639293
ASV856,ASV175,Undirected,26394,,,-0.703996
ASV856,ASV18,Undirected,26395,,,0.620731
ASV856,ASV182,Undirected,26396,,,-0.64204
ASV856,ASV1838,Undirected,26397,,,0.62773
ASV856,ASV184,Undirected,26398,,,-0.64052
ASV856,ASV191,Undirected,26400,,,-0.661101
ASV856,ASV194,Undirected,26401,,,-0.683283
ASV856,ASV196,Undirected,26402,,,-0.634858
ASV856,ASV20,Undirected,26404,,,-0.64438
ASV856,ASV2026,Undirected,26406,,,-0.683932
ASV856,ASV207,Undirected,26407,,,0.601048
ASV856,ASV214,Undirected,26408,,,0.660426
ASV856,ASV22,Undirected,26411,,,-0.647159
ASV856,ASV220,Undirected,26412,,,-0.66129
ASV856,ASV226,Undirected,26415,,,-0.635466
ASV856,ASV228,Undirected,26416,,,0.694346
ASV856,ASV235,Undirected,26420,,,0.631746
ASV856,ASV242,Undirected,26423,,,0.687081
ASV856,ASV2552,Undirected,26427,,,-0.601984
ASV856,ASV264,Undirected,26431,,,0.671518
ASV856,ASV267,Undirected,26432,,,-0.69375
ASV856,ASV27,Undirected,26433,,,-0.602078
ASV856,ASV2762,Undirected,26437,,,0.656401
ASV856,ASV277,Undirected,26438,,,0.705515
ASV856,ASV283,Undirected,26439,,,0.644792
ASV856,ASV291,Undirected,26441,,,0.686591
ASV856,ASV33,Undirected,26448,,,-0.69834
ASV856,ASV330,Undirected,26449,,,-0.640563
ASV856,ASV3327,Undirected,26450,,,-0.653927
ASV856,ASV334,Undirected,26451,,,0.631554
ASV856,ASV335,Undirected,26452,,,0.606046
ASV856,ASV34,Undirected,26453,,,-0.644898
ASV856,ASV349,Undirected,26455,,,0.638398
ASV856,ASV360,Undirected,26459,,,0.687895
ASV856,ASV369,Undirected,26461,,,0.670303
ASV856,ASV374,Undirected,26463,,,-0.636884
ASV856,ASV3752,Undirected,26464,,,0.676487
ASV856,ASV38,Undirected,26465,,,-0.678762
ASV856,ASV388,Undirected,26466,,,0.667707
ASV856,ASV4134,Undirected,26470,,,0.672619
ASV856,ASV4277,Undirected,26472,,,-0.6324
ASV856,ASV428,Undirected,26473,,,0.620434
ASV856,ASV451,Undirected,26477,,,-0.607478
ASV856,ASV458,Undirected,26479,,,0.640363
ASV856,ASV488,Undirected,26485,,,0.681989
ASV856,ASV515,Undirected,26490,,,-0.658539
ASV856,ASV5245,Undirected,26491,,,-0.665978
ASV856,ASV531,Undirected,26494,,,0.685196
ASV856,ASV54,Undirected,26495,,,-0.610368
ASV856,ASV553,Undirected,26497,,,-0.616545
ASV856,ASV564,Undirected,26499,,,-0.692508
ASV856,ASV576,Undirected,26503,,,0.64338
ASV856,ASV579,Undirected,26504,,,0.664068
ASV856,ASV589,Undirected,26505,,,0.688313
ASV856,ASV600,Undirected,26508,,,0.611172
ASV856,ASV619,Undirected,26510,,,0.683555
ASV856,ASV627,Undirected,26511,,,0.640549
ASV856,ASV637,Undirected,26512,,,-0.660073
ASV856,ASV672,Undirected,26515,,,0.67033
ASV856,ASV677,Undirected,26516,,,-0.600319
ASV856,ASV68,Undirected,26517,,,-0.618825
ASV856,ASV699,Undirected,26519,,,0.668578
ASV856,ASV702,Undirected,26520,,,-0.664411
ASV856,ASV741,Undirected,26527,,,0.67505
ASV856,ASV775,Undirected,26529,,,0.672558
ASV856,ASV781,Undirected,26530,,,0.685309
ASV856,ASV783,Undirected,26531,,,0.60627
ASV856,ASV83,Undirected,26537,,,0.674796
ASV856,ASV856,Undirected,26539,,,1
ASV856,ASV87,Undirected,26540,,,-1.510894
ASV856,ASV876,Undirected,26541,,,1.478252
ASV856,ASV881,Undirected,26542,,,1.522423
ASV856,ASV9,Undirected,26543,,,-1.801052
ASV856,ASV92,Undirected,26544,,,1.632788
ASV856,ASV95,Undirected,26545,,,1.807063
ASV856,ASV96,Undirected,26546,,,-1.771431
ASV856,ASV970,Undirected,26547,,,1.584345
ASV857,ASV115,Undirected,26548,,,0.602932
ASV857,ASV14,Undirected,26551,,,-0.620209
ASV857,ASV147,Undirected,26552,,,0.647307
ASV857,ASV170,Undirected,26553,,,0.628075
ASV857,ASV1781,Undirected,26554,,,-0.610154
ASV857,ASV202,Undirected,26556,,,-0.60898
ASV857,ASV217,Undirected,26557,,,0.666502
ASV857,ASV220,Undirected,26558,,,0.610768
ASV857,ASV2291,Undirected,26559,,,-0.632189
ASV857,ASV232,Undirected,26560,,,0.676248
ASV857,ASV244,Undirected,26561,,,0.67311
ASV857,ASV267,Undirected,26562,,,0.650631
ASV857,ASV273,Undirected,26563,,,0.659213
ASV857,ASV30,Undirected,26564,,,-0.702418
ASV857,ASV358,Undirected,26566,,,0.631861
ASV857,ASV39,Undirected,26567,,,-0.635434
ASV857,ASV4501,Undirected,26568,,,0.663896
ASV857,ASV486,Undirected,26570,,,0.691015
ASV857,ASV5488,Undirected,26571,,,-0.659015
ASV857,ASV570,Undirected,26572,,,-0.653161
ASV857,ASV61,Undirected,26573,,,0.62534
ASV857,ASV82,Undirected,26576,,,0.608035
ASV857,ASV850,Undirected,26577,,,0.641207
ASV857,ASV857,Undirected,26578,,,1
ASV86,ASV148,Undirected,26579,,,0.702548
ASV86,ASV157,Undirected,26580,,,-0.643636
ASV86,ASV1985,Undirected,26581,,,-0.609149
ASV86,ASV201,Undirected,26582,,,-0.617221
ASV86,ASV270,Undirected,26583,,,-0.630402
ASV86,ASV322,Undirected,26585,,,-0.622408
ASV86,ASV407,Undirected,26586,,,-0.664765
ASV86,ASV502,Undirected,26587,,,-0.662689
ASV86,ASV540,Undirected,26588,,,-0.615265
ASV86,ASV611,Undirected,26589,,,-0.622397
ASV86,ASV64,Undirected,26591,,,-0.691195
ASV86,ASV68,Undirected,26592,,,0.606029
ASV86,ASV832,Undirected,26593,,,-0.613825
ASV86,ASV86,Undirected,26594,,,1
ASV860,ASV1042,Undirected,26596,,,-0.617497
ASV860,ASV14,Undirected,26597,,,0.678057
ASV860,ASV190,Undirected,26598,,,-0.628764
ASV860,ASV201,Undirected,26599,,,0.656299
ASV860,ASV236,Undirected,26600,,,0.628052
ASV860,ASV2771,Undirected,26601,,,0.630706
ASV860,ASV28,Undirected,26602,,,0.634906
ASV860,ASV336,Undirected,26606,,,0.62053
ASV860,ASV393,Undirected,26609,,,-0.671642
ASV860,ASV429,Undirected,26611,,,0.677905
ASV860,ASV4501,Undirected,26612,,,-0.674895
ASV860,ASV539,Undirected,26614,,,0.65816
ASV860,ASV75,Undirected,26619,,,-0.658151
ASV860,ASV78,Undirected,26620,,,0.70052
ASV860,ASV814,Undirected,26621,,,-0.601167
ASV860,ASV857,Undirected,26622,,,-0.601783
ASV860,ASV860,Undirected,26623,,,1
ASV862,ASV1092,Undirected,26624,,,-0.603161
ASV862,ASV11,Undirected,26625,,,0.633737
ASV862,ASV133,Undirected,26626,,,0.662848
ASV862,ASV3189,Undirected,26627,,,0.681462
ASV862,ASV368,Undirected,26628,,,-0.641886
ASV862,ASV380,Undirected,26629,,,0.642263
ASV862,ASV862,Undirected,26633,,,1
ASV863,ASV115,Undirected,26634,,,0.604944
ASV863,ASV1514,Undirected,26635,,,-0.623389
ASV863,ASV221,Undirected,26636,,,0.680307
ASV863,ASV358,Undirected,26637,,,0.70389
ASV863,ASV4501,Undirected,26639,,,0.609174
ASV863,ASV693,Undirected,26640,,,0.668748
ASV863,ASV857,Undirected,26641,,,0.618606
ASV863,ASV863,Undirected,26642,,,1
ASV865,ASV865,Undirected,26645,,,1
ASV87,ASV1007,Undirected,26647,,,0.702658
ASV87,ASV102,Undirected,26648,,,0.680809
ASV87,ASV1026,Undirected,26649,,,-0.619366
ASV87,ASV1030,Undirected,26650,,,-0.641825
ASV87,ASV1038,Undirected,26651,,,-0.624245
ASV87,ASV106,Undirected,26652,,,0.656966
ASV87,ASV1069,Undirected,26653,,,-0.696431
ASV87,ASV107,Undirected,26654,,,0.6939
ASV87,ASV1073,Undirected,26655,,,-0.619756
ASV87,ASV114,Undirected,26659,,,0.684564
ASV87,ASV1149,Undirected,26660,,,-0.619493
ASV87,ASV1165,Undirected,26661,,,0.681671
ASV87,ASV1186,Undirected,26663,,,0.629368
ASV87,ASV1198,Undirected,26665,,,-0.616365
ASV87,ASV12,Undirected,26666,,,0.604872
ASV87,ASV121,Undirected,26667,,,0.637684
ASV87,ASV1217,Undirected,26668,,,-0.604331
ASV87,ASV123,Undirected,26670,,,0.621964
ASV87,ASV1243,Undirected,26671,,,-0.627275
ASV87,ASV1251,Undirected,26673,,,-0.602632
ASV87,ASV1298,Undirected,26675,,,-0.614401
ASV87,ASV1358,Undirected,26677,,,-0.631987
ASV87,ASV139,Undirected,26678,,,-0.63843
ASV87,ASV1428,Undirected,26680,,,-0.680238
ASV87,ASV1466,Undirected,26681,,,-0.698506
ASV87,ASV149,Undirected,26683,,,-0.690083
ASV87,ASV15,Undirected,26686,,,0.666323
ASV87,ASV150,Undirected,26687,,,0.616417
ASV87,ASV153,Undirected,26688,,,0.62158
ASV87,ASV16,Undirected,26691,,,0.621189
ASV87,ASV160,Undirected,26692,,,-0.648349
ASV87,ASV165,Undirected,26695,,,0.694567
ASV87,ASV169,Undirected,26696,,,0.648036
ASV87,ASV1740,Undirected,26700,,,-0.622352
ASV87,ASV175,Undirected,26701,,,0.647393
ASV87,ASV184,Undirected,26703,,,0.634249
ASV87,ASV192,Undirected,26705,,,-0.66668
ASV87,ASV196,Undirected,26708,,,0.653926
ASV87,ASV1985,Undirected,26710,,,-0.602715
ASV87,ASV219,Undirected,26713,,,-0.695656
ASV87,ASV22,Undirected,26714,,,0.658757
ASV87,ASV220,Undirected,26715,,,0.620731
ASV87,ASV235,Undirected,26721,,,-0.695248
ASV87,ASV2383,Undirected,26723,,,-0.674181
ASV87,ASV242,Undirected,26725,,,-0.647029
ASV87,ASV244,Undirected,26726,,,0.65874
ASV87,ASV248,Undirected,26727,,,-0.639423
ASV87,ASV252,Undirected,26729,,,0.611887
ASV87,ASV258,Undirected,26730,,,0.670802
ASV87,ASV263,Undirected,26733,,,0.699742
ASV87,ASV267,Undirected,26734,,,0.636938
ASV87,ASV288,Undirected,26739,,,-0.696329
ASV87,ASV291,Undirected,26740,,,-0.654247
ASV87,ASV295,Undirected,26741,,,-0.695608
ASV87,ASV307,Undirected,26742,,,0.621121
ASV87,ASV332,Undirected,26747,,,-0.64633
ASV87,ASV335,Undirected,26748,,,-0.607171
ASV87,ASV34,Undirected,26749,,,0.605059
ASV87,ASV349,Undirected,26751,,,-0.636275
ASV87,ASV35,Undirected,26752,,,-0.663913
ASV87,ASV352,Undirected,26753,,,-0.603876
ASV87,ASV360,Undirected,26755,,,-0.603966
ASV87,ASV3732,Undirected,26759,,,-0.637023
ASV87,ASV374,Undirected,26760,,,0.664255
ASV87,ASV384,Undirected,26763,,,-0.615796
ASV87,ASV4,Undirected,26765,,,0.702786
ASV87,ASV416,Undirected,26768,,,-0.654943
ASV87,ASV440,Undirected,26772,,,-0.622803
ASV87,ASV445,Undirected,26773,,,0.682171
ASV87,ASV447,Undirected,26774,,,-0.628507
ASV87,ASV45,Undirected,26775,,,0.602897
ASV87,ASV459,Undirected,26777,,,-0.697581
ASV87,ASV468,Undirected,26779,,,-0.644872
ASV87,ASV48,Undirected,26780,,,0.644295
ASV87,ASV507,Undirected,26784,,,0.634588
ASV87,ASV51,Undirected,26785,,,-0.685337
ASV87,ASV513,Undirected,26786,,,-0.661151
ASV87,ASV514,Undirected,26787,,,0.682552
ASV87,ASV516,Undirected,26788,,,0.635195
ASV87,ASV531,Undirected,26790,,,-0.633215
ASV87,ASV54,Undirected,26791,,,0.69453
ASV87,ASV551,Undirected,26792,,,0.672559
ASV87,ASV5511,Undirected,26793,,,-0.636077
ASV87,ASV571,Undirected,26796,,,0.689977
ASV87,ASV5744,Undirected,26797,,,0.662533
ASV87,ASV576,Undirected,26798,,,-0.617873
ASV87,ASV579,Undirected,26799,,,-0.606429
ASV87,ASV597,Undirected,26801,,,-0.663233
ASV87,ASV6,Undirected,26802,,,-0.702786
ASV87,ASV625,Undirected,26804,,,0.656619
ASV87,ASV626,Undirected,26805,,,0.635614
ASV87,ASV627,Undirected,26806,,,-0.684727
ASV87,ASV637,Undirected,26807,,,0.656306
ASV87,ASV641,Undirected,26808,,,0.661929
ASV87,ASV660,Undirected,26810,,,-0.644093
ASV87,ASV681,Undirected,26812,,,0.689803
ASV87,ASV702,Undirected,26813,,,0.640285
ASV87,ASV707,Undirected,26814,,,-0.63727
ASV87,ASV73,Undirected,26816,,,0.618015
ASV87,ASV733,Undirected,26818,,,0.659066
ASV87,ASV741,Undirected,26820,,,-0.635779
ASV87,ASV766,Undirected,26822,,,-0.6646
ASV87,ASV77,Undirected,26823,,,0.657012
ASV87,ASV781,Undirected,26824,,,-0.690861
ASV87,ASV787,Undirected,26825,,,-0.661164
ASV87,ASV798,Undirected,26827,,,-0.704268
ASV87,ASV850,Undirected,26833,,,0.682394
ASV87,ASV854,Undirected,26834,,,0.633697
ASV87,ASV87,Undirected,26836,,,1
ASV87,ASV9,Undirected,26837,,,1.748194
ASV87,ASV92,Undirected,26838,,,-1.524794
ASV87,ASV927,Undirected,26839,,,1.48367
ASV87,ASV938,Undirected,26840,,,1.479484
ASV87,ASV95,Undirected,26841,,,-1.617769
ASV87,ASV96,Undirected,26842,,,1.676157
ASV870,ASV240,Undirected,26843,,,0.702143
ASV870,ASV816,Undirected,26845,,,-0.628055
ASV870,ASV870,Undirected,26846,,,1
ASV871,ASV108,Undirected,26847,,,0.635794
ASV871,ASV114,Undirected,26848,,,0.629209
ASV871,ASV1346,Undirected,26849,,,0.686533
ASV871,ASV165,Undirected,26850,,,0.657273
ASV871,ASV181,Undirected,26851,,,-0.667478
ASV871,ASV206,Undirected,26852,,,0.602721
ASV871,ASV686,Undirected,26853,,,0.704159
ASV871,ASV702,Undirected,26854,,,0.651444
ASV871,ASV871,Undirected,26856,,,1
ASV871,ASV937,Undirected,26857,,,-1.455699
ASV872,ASV1007,Undirected,26858,,,0.656576
ASV872,ASV1030,Undirected,26859,,,-0.622074
ASV872,ASV1561,Undirected,26861,,,0.613134
ASV872,ASV175,Undirected,26862,,,0.63085
ASV872,ASV185,Undirected,26863,,,0.686132
ASV872,ASV187,Undirected,26864,,,0.701306
ASV872,ASV197,Undirected,26865,,,0.702345
ASV872,ASV209,Undirected,26866,,,0.624549
ASV872,ASV227,Undirected,26867,,,0.674651
ASV872,ASV262,Undirected,26869,,,0.632349
ASV872,ASV293,Undirected,26870,,,0.695473
ASV872,ASV362,Undirected,26871,,,0.660075
ASV872,ASV44,Undirected,26873,,,0.627215
ASV872,ASV48,Undirected,26874,,,0.65733
