OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV1	Spike	Spike	Spike	Spike	Spike	Spike	Spike
ASV2	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium_sp
ASV3	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV4	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV5	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV6	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV10	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV7	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV9	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_carnescens
ASV8	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Unassigned
ASV11	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV12	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV14	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV13	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Unassigned	Unassigned
ASV15	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV21	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Peziza	Peziza_sp
ASV16	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV17	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Unassigned	Unassigned
ASV18	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV19	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_tephrensis
ASV20	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV22	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV24	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia	Unassigned
ASV37	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV23	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV51	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV27	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV26	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV25	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Unassigned
ASV1152	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV32	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Unassigned	Unassigned	Unassigned
ASV30	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV28	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Unassigned
ASV31	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV33	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV29	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV36	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV39	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium_sp
ASV34	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV35	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV38	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia_albida
ASV44	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV59	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV42	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV41	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Davidiella	Davidiella_sp
ASV40	Fungi	Rozellomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV45	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Unassigned
ASV53	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV43	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV46	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV50	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium_chernovii
ASV49	Fungi	Aphelidiomycota	Aphelidiomycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV55	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Unassigned	Unassigned
ASV48	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV47	Fungi	Olpidiomycota	Olpidiomycetes	Olpidiales	Olpidiaceae	Unassigned	Unassigned
ASV52	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV74	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV56	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV60	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV84	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV58	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Unassigned	Unassigned	Unassigned
ASV57	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Unassigned
ASV64	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Stachybotryaceae	Alfaria	Alfaria_junci
ASV63	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV70	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Iodophanus	Unassigned
ASV91	Fungi	Chytridiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV66	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV61	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Unassigned
ASV71	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Iodophanus	Iodophanus_sp
ASV68	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV73	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV72	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV77	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV87	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Unassigned
ASV62	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Papiliotrema_frias
ASV67	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV88	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Unassigned
ASV69	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV65	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV76	Fungi	Aphelidiomycota	Aphelidiomycetes	GS16	Unassigned	Unassigned	Unassigned
ASV83	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia	Unassigned
ASV156	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV80	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Unassigned	Unassigned
ASV85	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia	Mrakia_frigida
ASV97	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Malassezia	Unassigned
ASV78	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV86	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV82	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV89	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Unassigned	Unassigned	Unassigned	Unassigned
ASV92	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV90	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Unassigned	Unassigned
ASV81	Fungi	Olpidiomycota	Olpidiomycetes	Olpidiales	Olpidiaceae	Unassigned	Unassigned
ASV93	Fungi	Glomeromycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV102	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Peziza	Unassigned
ASV119	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV137	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Iodophanus	Iodophanus_carneus
ASV103	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV94	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV114	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV109	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV113	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV99	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Unassigned	Unassigned	Unassigned
ASV95	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Unassigned
ASV98	Fungi	Rozellomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV160	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Tarzetta	Unassigned
ASV112	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV116	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV115	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_tephrensis
ASV101	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV107	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Unassigned
ASV104	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_sp
ASV96	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV130	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV199	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV117	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV151	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Rhizophlyctis	Rhizophlyctis_sp
ASV128	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV105	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV120	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Unassigned	Unassigned
ASV124	Fungi	Rozellomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV123	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Acrospeira	Acrospeira_mirabilis
ASV111	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	Cystofilobasidium_macerans
ASV108	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV163	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV110	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Unassigned
ASV161	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV131	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Unassigned	Unassigned
ASV118	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporaceae	Bipolaris	Bipolaris_microstegii
ASV182	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV136	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV132	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV139	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV147	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV174	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Mrakia	Unassigned
ASV133	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Peziza	Peziza_sp
ASV127	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Unassigned
ASV129	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Acrospeira	Acrospeira_mirabilis
ASV125	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV121	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV1766	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Peziza	Peziza_sp
ASV183	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia_sp
ASV145	Fungi	Basidiomycota	Agaricomycetes	Corticiales	Corticiaceae	Waitea	Waitea_arvalis
ASV122	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV170	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV540	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV126	Fungi	Basidiomycota	Malasseziomycetes	Malasseziales	Malasseziaceae	Unassigned	Unassigned
ASV175	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV141	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia_globosa
ASV158	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV152	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_sp
ASV149	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium	Unassigned
ASV134	Fungi	Rozellomycota	Rozellomycotina_cls_Incertae_sedis	GS05	Unassigned	Unassigned	Unassigned
ASV140	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV146	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV148	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV135	Fungi	Olpidiomycota	Olpidiomycetes	Olpidiales	Olpidiaceae	Unassigned	Unassigned
ASV153	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Unassigned	Unassigned	Unassigned
ASV144	Fungi	Ascomycota	Sordariomycetes	Sordariales	Podosporaceae	Podospora	Podospora_bulbillosa
ASV138	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_sp
ASV189	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV150	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV142	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Dipodascaceae	Unassigned	Unassigned
ASV154	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV196	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV177	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV168	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV157	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV252	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Unassigned	Unassigned
ASV180	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Iodophanus	Iodophanus_carneus
ASV165	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV851	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_tephrensis
ASV200	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV171	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia_diffluens
ASV162	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	Cystofilobasidium_ferigula
ASV164	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV179	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Tarzetta	Unassigned
ASV167	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Filobasidium_chernovii
ASV173	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Paradictyoarthriniaceae	Paradictyoarthrinium	Unassigned
ASV166	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Unassigned	Unassigned
ASV155	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV193	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV217	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV214	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV203	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Unassigned	Unassigned	Unassigned
ASV176	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Unassigned	Unassigned
ASV172	Fungi	Olpidiomycota	Olpidiomycetes	Olpidiales	Olpidiaceae	Olpidium	Olpidium_sp
ASV238	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV276	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV215	Fungi	Mortierellomycota	Mortierellomycetes	Mortierellales	Mortierellaceae	Mortierella	Mortierella_oligospora
ASV213	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Rhynchogastremataceae	Papiliotrema	Papiliotrema_odontotermitis
ASV370	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Unassigned	Unassigned
ASV186	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV285	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_psychrotolerans
ASV204	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV188	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV192	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV181	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV187	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV319	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	Funneliformis_mosseae
ASV724	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV184	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV233	Fungi	Chytridiomycota	Spizellomycetes	Spizellomycetales	Unassigned	Unassigned	Unassigned
ASV255	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV443	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV225	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV1915	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV194	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Naganishia	Naganishia_diffluens
ASV201	Fungi	Chytridiomycota	Rhizophydiomycetes	Rhizophydiales	Unassigned	Unassigned	Unassigned
ASV198	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV227	Fungi	Rozellomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV226	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_tephrensis
ASV230	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Cladosporiaceae	Cladosporium	Unassigned
ASV380	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV191	Fungi	Aphelidiomycota	Aphelidiomycetes	GS16	Unassigned	Unassigned	Unassigned
ASV211	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV205	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV237	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV282	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV223	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Heydenia	Heydenia_sp
ASV212	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV218	Fungi	Rozellomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV219	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV197	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus_sp
ASV207	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	Hannaella_zeae
ASV224	Fungi	Ascomycota	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum	Unassigned
ASV232	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV206	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Hannaella	Hannaella_luteola
ASV210	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV202	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV261	Fungi	Basidiomycota	Tremellomycetes	Filobasidiales	Filobasidiaceae	Filobasidium	Unassigned
ASV231	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV248	Fungi	Ascomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV250	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV222	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV257	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV209	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV208	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV264	Fungi	Chytridiomycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV220	Fungi	Rozellomycota	Rozellomycotina_cls_Incertae_sedis	GS05	Unassigned	Unassigned	Unassigned
ASV234	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV216	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV241	Fungi	Olpidiomycota	Olpidiomycetes	Olpidiales	Olpidiaceae	Olpidium	Olpidium_sp
ASV1599	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Unassigned	Unassigned
ASV378	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Unassigned	Unassigned
ASV239	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV221	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV247	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Iodophanus	Iodophanus_sp
ASV246	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV253	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV260	Fungi	Glomeromycota	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV268	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV228	Fungi	Olpidiomycota	Olpidiomycetes	Olpidiales	Olpidiaceae	Unassigned	Unassigned
ASV236	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Cystofilobasidium	Cystofilobasidium_infirmominiatum
ASV300	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Unassigned	Unassigned
ASV235	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV229	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolaceae	Rhodotorula	Unassigned
ASV249	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV275	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Iodophanus	Iodophanus_sp
ASV243	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV240	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV322	Fungi	Chytridiomycota	Rhizophlyctidomycetes	Rhizophlyctidales	Rhizophlyctidaceae	Unassigned	Unassigned
ASV298	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV272	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV242	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV316	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV280	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Unassigned	Unassigned
ASV287	Fungi	Ascomycota	Lecanoromycetes	Unassigned	Unassigned	Unassigned	Unassigned
ASV1657	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV263	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
ASV502	Fungi	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned	Unassigned
